V1,V2,word,type
2.5670852999178746,-3.233930422542303,Alan,male
1.1504464487521031,1.785625801803858,Diego,male
-0.7086169381650111,-2.0739322440602472,Ford,male
10.994908843466458,1.8413440449259588,Houston,male
0.8643191198794224,-2.1925786273457697,Adam,male
3.197917018362699,-2.553311182735174,Hamilton,male
0.5905725101916173,-2.083937241313665,Dan,male
-6.6506027837308075,0.9608828140518972,Anne,female
0.3774519304720738,-2.7196596400715998,Kevin,male
2.6574616770235875,-3.1376696364857843,Eric,male
3.1839790682284215,-2.573778702495306,Douglas,male
4.595521960684476,-1.4653635756947687,Lane,male
-8.624173607400241,-8.35758049654743,Ali,female
-8.641647781899753,-8.327959372279851,Ali,male
-7.257561649850192,-4.121959521053045,Juan,male
3.1289415697543004,-2.639237000224798,Gordon,male
-6.5605148931058075,-4.469177557704656,Antonio,male
4.151563201376614,-2.4209500091054132,Allen,male
5.287079844900784,-2.7486341731526545,Grey,male
0.5540085176913121,-2.841455532787054,Dave,male
1.72190884155911,-3.649195029018133,Philip,male
5.54721549553555,4.093996451618464,Princess,female
5.248332534262357,-2.689408375499456,Gray,male
-1.087766851952853,-3.154923273799627,Dean,male
4.762953315207181,-2.173125101802557,Clark,male
4.9363675455538605,-4.627734495876043,Lincoln,female
4.948770556875882,-4.640040232417791,Lincoln,male
5.791431460806546,2.616166756870539,Sky,female
5.771086249777493,2.624493287327082,Sky,male
5.499768290945706,3.1211702091715643,Legend,male
0.3226942162005284,-2.6200211780049494,Ryan,female
0.31656709713619735,-2.631098343608587,Ryan,male
2.0976384024111607,-3.381353689906805,Roger,male
0.41983011765163925,2.1197084648630926,Samuel,male
1.9337091783968785,-3.8864777820088556,Frederick,male
7.5958218912569855,0.8605906343183825,Banks,male
6.009644065329251,3.033377097370417,Dream,female
-1.5471138616116664,-1.2204838530995539,Flora,female
-0.3542730470212123,-2.8547702567555597,Gene,male
4.2643423418490265,-1.7835644023396662,Walker,male
0.6228677372423985,-1.7835541503407648,Alex,female
0.6226725916354039,-1.7705922858693293,Alex,male
-6.454359020760837,0.8578690881005833,Marie,female
3.3522196154085973,1.0384896708748648,Carl,male
0.22592798275631454,3.993665145160944,Jimmy,male
1.054585967489896,-4.853338076350896,Andy,male
4.079945121237454,4.013801024677546,Malaysia,female
0.46555605930965926,-2.517652823207586,Matt,male
3.6055889467684605,1.3789149386904547,Lawrence,male
5.952784572073636,-3.2174404399373224,Bear,male
3.247472796866117,-2.5308495299794367,Bruce,male
1.7851212362734654,-0.5695138709523371,Baron,male
0.5828869680849889,-2.432281328914373,Nick,male
-5.986504520943942,-0.3257573382832697,Anna,female
0.28898647827785995,3.8374981148264715,Billy,male
2.6887986998049596,-0.8277610080220392,Kent,male
-0.35297843413669083,-2.874692274806707,Kelly,female
-0.35842623906451676,-2.869592739818304,Kelly,male
4.297365222403226,-1.7829001681782892,Jordan,female
4.305154357382474,-1.8032799499013117,Jordan,male
-2.659226026109042,-1.7544351356007746,Pierre,male
-6.349454369118991,1.9312086565516302,Jane,female
3.8752913813082555,-2.2381456630208185,Ross,male
5.201935801932034,-2.674578263042181,Russell,male
0.301294599005399,-2.3278160827138117,Christopher,male
5.087876830527005,-3.7178400294758966,Dakota,female
5.080945525595364,-3.7245891826131037,Dakota,male
0.554975543448148,-2.8716202514149836,Gary,male
0.20148030323666122,4.007858203174861,Johnny,male
-7.232313599160495,-4.2248433368184255,Carlos,male
-7.4824251790555145,-3.806979967830389,Rio,male
-4.403427328637424,1.1540708704016516,Sarah,female
5.245021853872952,-1.9888709323384455,Harris,male
10.996973548361478,1.842906521084101,Dallas,female
10.997062240072903,1.8431388599894354,Dallas,male
1.1041002611605504,-2.3452013270833185,Jason,male
3.6813149790255406,-3.277742220638006,Victor,male
2.5836234430758336,-2.2414904372670343,Nova,female
2.588305030295072,-2.243264748332708,Nova,male
3.7584495882479527,-3.2798088328816584,Norman,male
10.996764693686185,1.8426312668345282,Austin,female
10.9967074732272,1.8425974113962957,Austin,male
2.495290074774442,-3.3008845584370783,Ian,male
-6.78715893225986,1.313090698244364,Margaret,female
-0.8247757216008327,6.116099999668391,Kennedy,female
-0.8200987239392421,6.106383488895686,Kennedy,male
1.285589967199979,-2.964619709727972,Matthew,male
4.936633620688138,-4.613839461086004,Franklin,male
4.583731685110745,-0.8721501367070368,Morgan,female
4.6015658716647,-0.8862196938969782,Morgan,male
6.437474761435208,-0.4554385678746393,Nelson,male
2.3768456320254185,2.6676924688837835,Vienna,female
-1.0852064003260753,-1.0168102519490412,Journey,female
-1.084258641770663,-1.0187565820195368,Journey,male
4.047489676901517,-2.306289984462469,Graham,male
5.199837718435941,-2.6158386008717707,Stanley,male
3.234848056265531,-3.3947499530293634,Alfred,male
3.90792277855557,-3.120081736324041,Fred,male
-6.671081509164157,0.9741311533472845,Ann,female
3.1775098185030797,-2.5377510325886896,Campbell,female
3.185452495047269,-2.5302923457600763,Campbell,male
4.838885817953763,-1.4130318896748713,Wayne,male
5.6998257975069855,-2.4728258388020685,Hunter,female
5.6560683588473175,-2.4766755835988215,Hunter,male
-0.101073827317538,3.8056871159098455,Charlie,female
-0.09329446750003312,3.8078300220988104,Charlie,male
6.455967460104642,-0.41897697615405827,Drew,female
6.458638225027737,-0.4156292216756037,Drew,male
12.536283050009427,-2.5360444323994806,Brooklyn,female
12.53627160591763,-2.5360162990071466,Brooklyn,male
4.90614989800137,-2.1953392760731867,Marshall,male
4.055952105948148,-2.8022068278767756,Roy,male
-3.832524742654147,4.625702069523127,Ridge,male
5.785062346884427,-1.4328506724812677,Carter,female
5.802102122732816,-1.4204576747395685,Carter,male
3.3345923761813023,1.0478287501356909,Karl,male
0.36607507271450546,-4.614310576198308,Mac,male
5.564506564566312,4.069990084888728,Reign,female
5.563130412527737,4.073304579975398,Reign,male
-7.14065071540195,-3.902981592891424,Rico,male
-1.0521038283618114,-1.935342146632879,Robin,female
-1.0537540425570628,-1.9323688285329035,Robin,male
4.319800410696683,-1.8146556155659845,Warren,male
5.036950145193753,-2.246766640422552,Baker,male
2.626058373877225,-3.191001726863592,Donald,male
1.494776044317899,-2.5910814540364435,Jonathan,male
-0.967697407773318,-2.0808606879689386,Barry,male
5.193695579001126,-2.537836386440008,Jay,male
6.240836177298245,3.293676064731867,Symphony,female
-0.23946538167315934,4.494929002048762,Jerry,male
5.284898314902005,-2.487989260432928,Warner,male
0.41659859223049667,2.1411090357325384,Benjamin,male
5.658864531943021,2.019995496990473,Angel,female
5.663262401053128,2.013606475116999,Angel,male
3.3667259554354527,1.0692898644230673,Hans,male
4.955319438406644,-1.9060879485585382,Morris,male
-6.386537041238132,-0.27084441351672917,Barbara,female
5.086083445975003,-3.7269500033833673,Montana,female
2.1673448423830846,2.6002561314127752,Bristol,female
3.7724004129855015,-2.0655406253316095,Mitchell,male
5.9642019609896515,2.9446901543162176,Charity,female
-2.593464817574801,-1.6918972270466974,Nicholas,male
6.010407481619534,3.032759593250544,Grace,female
-8.121312584451022,-0.493348910091131,Milan,female
-8.12089392142612,-0.4932441251256159,Milan,male
-0.25316580729800675,4.4926647408030345,Larry,male
-8.52172752814609,-8.345572783229558,Muhammad,male
5.305880580374417,0.8689575841746637,Phoenix,female
5.304165873953519,0.868825619491131,Phoenix,male
-10.701650108865085,-0.01752801108142643,Crystal,female
-5.059471811822238,1.3255725069067785,Alice,female
5.126290355154691,-2.387920452830999,Bernard,male
-6.710382904580417,1.0256282253287146,Trinity,female
2.6905706266848424,-3.152254177806585,Keith,male
0.12662902874630477,4.035959170582087,Bobby,male
-0.19770511584598038,-3.7311056392171076,Terry,male
-7.233265842965427,-4.145933939693181,Luis,male
-6.360267128518405,0.7732290824971506,Charlotte,female
6.430873427817044,-0.4878664748646906,Parker,female
6.4013076166598175,-0.5198785798527887,Parker,male
4.402123008200345,-1.9400680797078302,Turner,male
5.865104709097562,3.1182057125590155,Desire,female
1.0716572145907262,-3.77927239107868,Vincent,male
5.419172797629056,-2.6703830497243097,Collins,female
7.470763717123685,0.7564521296046087,Cash,male
4.034894977041898,-2.441816164729803,Dennis,male
5.058449302145657,-1.1962395446278742,Harrison,male
6.374636683890042,-0.49427981543323307,Oliver,male
4.98471025032681,-2.0003410117604425,Cooper,female
4.959630523153958,-1.9755271213032892,Cooper,male
5.950130496451077,-3.192509009120672,Wolf,male
-10.690188850930515,-0.008214248893468667,Diamond,female
4.947084460684476,-4.601399256465642,Liberty,female
5.905487094351468,-0.3436439769246271,Clay,male
5.225713763662991,-2.4030831592061213,Foster,male
2.4724357466189244,-3.2825163142659357,Craig,male
3.2719631533114293,-3.3842123286702326,Herbert,male
2.5079000334231236,-3.2966025607564142,Neil,male
3.2077246050326207,-2.548177553889959,Stuart,male
1.2960653643099644,-2.90881545710346,Luke,male
-6.585629429391208,4.113865063907893,Hugh,male
0.7870614866701939,-2.922132088420599,Steven,male
-0.8931229968579433,6.171587632419856,Clinton,male
5.372675929495511,-2.508140637157171,Lloyd,male
2.386719975897489,2.7432271702311346,Adelaide,female
3.7813701967684605,-3.244276358363836,Harold,male
0.2578790525881627,3.8601681454203436,Eddie,male
10.997358832785306,1.84335522484997,Denver,female
10.997285399862943,1.843370126011164,Denver,male
0.4911946396319249,-2.7040344016530207,Jon,male
-6.641419853738132,1.023463280322344,Catherine,female
2.308433328100858,-4.737779452083318,Jacob,male
5.522988830038724,3.1442612869761297,Legacy,female
5.500438247152982,3.170366214039118,Legacy,male
5.681937251516995,-2.1975382106282404,Hudson,female
5.685394797751126,-2.2035973803975275,Hudson,male
4.928280864187894,-1.3172064559437922,Perry,male
5.256958995291409,-2.5595920817830256,Wells,male
0.6355774740664342,-1.9177275435902765,Danny,male
4.930278335043607,-4.62606079745075,Jefferson,male
4.064513717123685,3.9930206997416327,Kenya,female
-6.584670033028903,4.112461255314143,Ralph,male
-7.328477825692477,-4.145941569087713,Pedro,male
3.664498839804349,-7.004812075374334,Mars,male
1.1768198351351598,1.7645565731547186,Jose,male
4.000322375723538,-1.4541018741109064,Noble,male
0.24470308823269393,3.950301097156794,Tommy,male
3.0200205187289098,1.2965744895956823,Leo,male
-10.237729515603366,-5.244430376765935,Berkeley,female
4.907252345511136,-4.6648457782246755,Madison,female
5.196030173727689,2.7369641525767157,Gauge,male
-0.6244665046246669,-2.2537782924153498,Chase,male
-5.104551996758762,1.8623548014185736,Susan,female
1.2535117010561803,-3.7242949740864923,Raymond,male
-0.24083122210818741,-3.8316767947652033,Murphy,female
-0.23083766894656632,-3.8045399920918634,Murphy,male
-7.598688568642917,-3.715152575252264,Sierra,female
5.858532939383206,2.615222500088007,Heaven,female
-7.347777809670749,-4.20716841387531,Manuel,male
-6.164123501351657,1.5375967485926458,Helen,female
5.292104278036771,-2.542416407344549,Gilbert,male
2.7872033457247594,1.47317300868252,Gregory,male
4.164791140982327,-1.1922145621754816,Holland,female
0.35801795525234725,-2.9341293113209894,Sean,male
-1.103212054541888,-3.143277241466253,Chancellor,male
-7.538501228860202,-3.776575876949041,Cruz,male
4.131033931204495,-0.8077387349583796,Rush,male
-6.2696895261319305,-4.845339133022039,Mario,male
-1.6152992804558894,11.758689568760188,Ivan,male
4.728782687613187,-0.005778385875432779,Diesel,male
-8.592816319039645,-8.49351627993366,Sultan,male
-8.09268232779819,-0.47273082899829655,Florence,female
-2.3659656901868007,-1.2407613532521418,Marc,male
5.243536982962308,-2.526845766780584,Arnold,male
5.050081763693509,-1.3979304568745783,Mason,male
3.791996036001859,-3.2700312869527033,Oscar,male
-4.7864811082394745,1.719825373413355,Lisa,female
-7.494832005074802,-3.808323218105047,Paulo,male
-0.23740681605655167,-3.782559706447332,Sullivan,male
-3.8552176614316127,4.620345519306452,Rocky,male
5.088494334646878,-2.4923780696370295,Leonard,male
3.809175048300443,-1.7041021125294855,Watson,male
5.229358230063138,-2.4446092383839777,Harvey,male
1.4934065679995396,-1.9830852286793879,Aaron,male
5.039553199240384,-2.079063011882513,Maurice,male
3.7278428415743687,-2.1755798594929865,Wallace,male
-6.900723900368991,1.2911752028487036,Joan,female
-6.918171848824802,1.2990537447951147,Joan,male
3.0668807367770055,-1.55122907328388,Todd,male
5.115338836142239,-1.8630636470296076,Reed,male
3.368539367148099,1.0722914500258276,Otto,male
-4.58678051429111,1.4448119862101385,Laura,female
3.3617344240633824,1.1908759338877508,Johann,male
-10.682211365273776,-3.0650067111759327e-4,Pearl,female
5.658505473562894,2.0117811424753973,Gabriel,male
-10.246178116372409,-5.237410856960027,Princeton,male
2.0965576509920933,-1.7158120410420588,Jet,male
6.355244193503079,-0.4161927239873102,Spencer,female
6.346750770041165,-0.42975409197589665,Spencer,male
2.3215127329317906,-4.752394510982244,Abraham,male
-7.273542370370212,-4.062552763698308,Miguel,male
4.595944438406644,-0.9864900844075373,Montgomery,male
0.32231703800838973,-2.618257357356756,Justin,male
0.9723756651369908,-2.1383760707356623,Josh,male
2.7449374536959508,-2.2828722732045343,Cameron,female
2.7317977289645055,-2.2853632705189875,Cameron,male
-4.749307598641696,1.4237323863528082,Kate,female
-0.7413954396756313,-0.8898009793736628,Dawn,female
-4.966445412209811,2.004654691936762,Nancy,female
-3.8701798577817104,4.641238139393122,Autumn,female
6.0491018633334015,2.9967343075297186,Scout,female
6.044291530081448,2.99853579831341,Scout,male
2.012975726553617,-3.8154204623677423,Ernest,male
2.4710281233279088,-3.3082369105794123,Colin,male
2.7343051771609166,-0.6701074378468683,Chester,male
-1.6129665632756374,11.757922814609797,Vladimir,male
2.6963155607668736,-3.162101818797796,Kenneth,male
5.364633117148099,2.9750665886423895,Neo,male
5.080537829825101,-2.503241373775213,Bennett,female
5.120016131827054,-2.554280354259222,Bennett,male
-0.9399273951562068,6.206046269657405,Ronald,male
5.902840171286282,2.669467375995905,Divine,female
4.963606391379056,-2.300858093974798,Cole,male
5.161835227438626,-2.4065538184621027,Bryan,male
-7.40054365592319,-3.8581031100728205,Santiago,male
-7.3615965505154755,-4.188723875758855,Fernando,male
-7.390777077248874,5.258220837833674,Marcus,male
0.43405667347591903,2.0047688944361517,Isaac,male
5.179039035269437,-2.816443039653509,Fisher,male
-0.536511625817599,-0.7890758054234674,Eve,female
5.67845967812222,-2.4752674834706476,Owen,male
3.1436472277132848,-3.0450371043660334,Allan,male
7.615356955954251,0.8771670622847387,Canyon,male
-6.358011211922946,0.7779560884557077,Louise,female
5.158714328238187,-2.472972704646795,Palmer,female
5.156052623221097,-2.4726756350972345,Palmer,male
5.336934600302396,-2.525920941112249,Lucas,male
3.472153220602689,1.2906508905909369,Julian,male
-5.43308350043613,-5.056268526790349,Giovanni,male
5.36454251808804,-2.5638919608571222,Garrison,male
-0.23704930739718888,-3.792263342616766,Denis,male
-1.3093165342720172,-0.9863587157704523,Indie,female
4.907311950155911,-2.2771933810689142,Solomon,male
-6.116437401345554,2.482055233242304,Ruth,female
6.761419330069241,-0.9903767840840509,Blake,female
6.775884185263333,-1.0150393979527643,Blake,male
-4.192567553094211,2.0000119669459173,Jennifer,female
5.241417441794095,-1.3172462718465021,Brooks,male
2.7068481783358433,-3.099378420589178,Leslie,female
5.579385314413724,-1.7226537005879572,Ellis,female
5.591382537314114,-1.717904164073675,Ellis,male
1.816163812109647,-0.555746747729986,Devon,male
3.0446229319064,-2.7179146544911554,Duncan,male
-1.0944066454680583,-3.153493715999334,Canon,male
3.1670818666903355,-2.555219961879461,Glen,male
4.417063270041165,-2.4953151481129816,Eugene,male
6.015284095236478,3.018546031238825,Promise,female
-4.704040016701999,1.3686066133997747,Amy,female
-6.351182426980319,-0.16649086642047672,Linda,female
10.996882949301419,1.8429775698206732,Orlando,male
-2.692015971711459,-1.7228711383320978,Henri,male
5.955658946463284,3.0240446789286444,Joy,female
-4.837492193749728,-0.882656885860174,Julia,female
1.0579359869448521,-4.876595808742254,Jamie,female
1.0482845644442418,-4.870603396175115,Jamie,male
1.5085082392184117,-2.020235134837835,Nathan,male
4.490428004690823,-0.2112202184178522,Leon,male
-4.3969077725918915,1.343704984905512,Rachel,female
5.461017642447171,2.7203933460734198,Ace,male
-4.959444012215915,1.7411108477137396,Carol,female
5.326124225088773,-2.580338074443548,Bailey,female
5.324720893332181,-2.5667286651112726,Bailey,male
-6.524759258797946,-4.7360480563618825,Franco,male
2.19120553536099,1.3784158093951056,Tyler,female
2.1792440752474644,1.3697256906054327,Tyler,male
3.8637695650545933,-1.747848822353094,Glenn,male
4.293071303793607,-1.1904891269185236,Porter,male
10.991456542441068,1.837029622318537,Memphis,male
-7.323595013192477,-3.9348953502156427,Salvador,male
-4.691132273248019,1.1834061009905645,Emma,female
3.194419417807279,-2.542933298824041,Gibson,male
5.273080382773099,-2.3744064109303644,Curtis,male
1.4725947718111851,-2.5133207576253107,Jeremy,male
4.290604625174222,-1.8001223342396906,Bradley,male
10.215452704855618,-1.488830162761419,Ahmed,male
3.2370353083102086,-3.3584526317097834,Edgar,male
2.920038257071195,-1.4501391189076593,Jesse,male
3.744614158102689,-6.889486147639959,Atlas,male
5.179791961142239,-0.21454675364276676,Cannon,male
-4.741514887383762,1.269629137041361,Emily,female
-0.20038207965213273,-3.837094618556707,Connor,male
2.1696966032473424,2.603140280964167,Chelsea,female
2.386994634100614,-0.6673329608418634,Kingston,male
-5.271563019326511,-4.245434118983953,Andrea,female
5.406320605704007,-2.677640272853582,Harper,female
5.412244830557523,-2.6750801341511896,Harper,male
1.8119752745119908,-3.7903569476582697,Edmund,male
3.7321052889315465,-3.2880843417622736,Hugo,male
-6.3016318936856415,0.7600811360500166,Caroline,female
4.346505675741849,-0.22005613016864567,Dale,male
-4.8551878591092255,1.4728599650881598,Lucy,female
2.764516387411771,-0.8510965840794733,Milton,male
10.17294267220181,-1.5171898143269709,Abdul,male
-5.633362259438815,-5.063415838954656,Marco,male
-0.23636945681888077,4.471070931675227,Kurt,male
4.907379661032376,-4.635150744197576,Monroe,female
4.902108703085599,-4.623051001308172,Monroe,male
5.851821456381497,2.7746656401179144,Glory,female
2.43168667359036,-0.5049814717747858,Preston,male
2.4094119410006383,-3.3294866816975763,Adrian,female
2.4083121160952428,-3.3319867389180353,Adrian,male
-4.229768003991428,2.1258064968607733,Karen,female
10.2164340357272,-1.484515263316839,Ahmad,male
-7.488450493386569,-3.816643072841375,Santos,male
0.3261974195925572,-2.6233313815571955,Kyle,male
0.7820535044161656,-2.1493743197896173,Jake,male
0.28732112450283553,3.8161687119028875,Kenny,male
-5.310993160775485,-5.084979368922918,Carlo,male
1.496999297568021,-2.025162770030706,Joel,male
2.6844458918063023,-3.1234911220051935,Malcolm,male
-5.011601891091647,-5.041993929622381,Monte,male
3.722500358053861,-2.1749017970540216,Reid,male
-5.009457554391208,1.79893361163357,Betty,female
4.4033499102084015,0.04496990275600643,Marion,female
4.384866748282132,0.05846886468151302,Marion,male
-4.779147114327731,0.8960428921602079,Julie,female
-0.9238261838467738,-2.112560345409124,Gerald,male
2.3061931471316197,2.811027096035273,Geneva,female
-0.6489231248410365,2.1745934946558783,Ash,male
3.4104032854525426,3.1248661739847967,Cohen,male
-5.277503456643405,1.3176335258505651,Ellen,female
3.4442019800631383,4.05189649892071,Alexandria,female
-4.635154690316501,2.247070120098383,Diana,female
12.497196708151517,-2.514983965633123,Salem,female
12.496899161764798,-2.514878107784002,Salem,male
1.3400733808962682,-2.5977090136983088,Derek,male
0.16301694912594344,4.023794101002009,Willie,male
3.235777888724027,-3.3963797824361017,Edwin,male
2.1647510866610387,2.5943803055308172,Brighton,female
2.166517291495023,2.597332285167963,Brighton,male
6.232753310629544,3.3150135738871405,Viola,female
3.3265500406710484,-2.397636725185125,Morrison,male
3.7878632883517125,-3.279000117061346,Emmy,female
-6.33173843818027,-0.545072747943609,Rosa,female
2.454527650305448,2.463932321789057,Sofia,female
-7.399377789071384,5.253966496708186,Julius,male
-1.479538228085818,-0.3844952123143366,Sebastian,male
-5.433359112313571,1.418219075920374,Martha,female
6.6907644609896515,-3.0988355414845636,Elliott,female
6.691142116018948,-3.098167015788763,Elliott,male
-0.2539931197674892,4.487069056751521,Randy,male
-5.053493227532687,1.538116560699732,Annie,female
4.803757701346097,-5.234858824489324,Charleston,female
-6.37842508750278,1.869592951061518,Dorothy,female
2.673548493811307,-0.8193968074299982,Heath,male
2.609928641745267,2.0682059986613104,Theodore,male
2.6953721384493687,-2.28596766161701,Blair,female
2.693704162069974,-2.288904740092962,Blair,male
5.883988414236722,3.2882069809458563,Harmony,female
3.6186786035982945,-7.05185778307697,Apollo,male
-1.735016163161578,11.566633866550715,Anton,male
2.3186207155672887,-4.7369235293843435,Moses,male
6.699055228659329,-0.05914057659885197,Troy,male
-10.681895699075046,-0.005971862552373697,Treasure,female
-6.1886229177029755,-4.866999460933416,Roberto,male
-7.151967491677585,-4.238574816463201,Jorge,male
5.270863566824612,2.857732461216242,Trace,male
4.590492282339749,-1.6139302985646418,Hayes,male
-5.171044554284396,1.0686372680685827,Claire,female
-5.505612339547458,-5.065339876888006,Bruno,male
2.4770813326327183,11.15539614987591,Dylan,female
2.482798848578153,11.161346123935969,Dylan,male
3.418312583395658,4.057964251758845,Cairo,male
